,tile_id,year,conflict_intensity
1343,368946_1538825,2023,0.0
1344,368946_1563825,2023,0.0
1345,368946_1588825,2023,0.0
1346,368946_1613825,2023,0.0
1347,368946_1638825,2023,0.0
1348,393946_1113825,2023,0.17279339291270232
1349,393946_1138825,2023,1.656358921601971
1350,393946_1163825,2023,1.0930149068055832
1351,393946_1188825,2023,5.547198329547727
1352,393946_1213825,2023,1.1249666428236131
1353,393946_1238825,2023,0.20226931078492777
1354,393946_1263825,2023,0.0
1355,393946_1288825,2023,1.2187675571861387
1356,393946_1313825,2023,1.870553658172729
1357,393946_1338825,2023,0.7388413910379472
1358,393946_1363825,2023,0.0
1359,393946_1388825,2023,0.19331247937906743
1360,393946_1413825,2023,0.0
1361,393946_1438825,2023,0.0
1362,393946_1463825,2023,0.0
1363,393946_1488825,2023,0.0
1364,393946_1513825,2023,0.0
1365,393946_1538825,2023,0.05726767666803772
1366,393946_1563825,2023,0.0915245666114803
1367,393946_1588825,2023,0.0
1368,393946_1613825,2023,0.0
1369,393946_1638825,2023,0.0
1370,418946_1138825,2023,0.0
1371,418946_1163825,2023,0.4051865564683998
1372,418946_1188825,2023,0.6781290877736503
1373,418946_1213825,2023,0.0
1374,418946_1238825,2023,0.0
1375,418946_1263825,2023,0.0
1376,418946_1288825,2023,0.18207517404310475
1377,418946_1313825,2023,0.13216599882870633
1378,418946_1338825,2023,0.0
1379,418946_1363825,2023,0.0
1380,418946_1388825,2023,0.0
1381,418946_1413825,2023,0.0
1382,418946_1438825,2023,0.0
1383,418946_1463825,2023,0.0
1384,418946_1488825,2023,1.7885628973898688
1385,418946_1513825,2023,0.0
1386,418946_1538825,2023,0.0
1387,418946_1563825,2023,0.044956724634757056
1388,418946_1588825,2023,0.0
1389,418946_1613825,2023,0.0
1390,418946_1638825,2023,0.0
1391,443946_1113825,2023,0.0
1392,443946_1163825,2023,0.28589307912687484
1393,443946_1188825,2023,0.5559332672652794
1394,443946_1213825,2023,0.09012084847944385
1395,443946_1238825,2023,0.0
1396,443946_1263825,2023,0.0
1397,443946_1288825,2023,0.2171911272917842
1398,443946_1313825,2023,0.7504571594214566
1399,443946_1338825,2023,0.30631381318867085
1400,443946_1363825,2023,0.0
1401,443946_1388825,2023,0.0
1402,443946_1413825,2023,0.0
1403,443946_1438825,2023,0.0
1404,443946_1463825,2023,0.0
1405,443946_1488825,2023,0.21825143107816888
1406,443946_1513825,2023,0.0
1407,443946_1538825,2023,0.0
1408,443946_1563825,2023,0.0
1409,443946_1588825,2023,0.0
1410,443946_1613825,2023,0.0
1411,468946_1088825,2023,0.8799392505639219
1412,468946_1113825,2023,1.3785466398756534
1413,468946_1138825,2023,0.7337610144854166
1414,468946_1163825,2023,0.40907318757793326
1415,468946_1188825,2023,0.6910482912977298
1416,468946_1213825,2023,0.12907112949104907
1417,468946_1238825,2023,0.0
1418,468946_1263825,2023,0.0
1419,468946_1288825,2023,0.0
1420,468946_1313825,2023,0.6621606588874867
1421,468946_1338825,2023,1.5732305772153197
1422,468946_1363825,2023,0.0
1423,468946_1388825,2023,0.0
1424,468946_1413825,2023,0.0850410753709046
1425,468946_1438825,2023,0.0
1426,468946_1463825,2023,0.0
1427,468946_1488825,2023,0.0
1428,468946_1513825,2023,0.0
1429,468946_1538825,2023,0.0
1430,468946_1563825,2023,0.0
1431,468946_1588825,2023,0.0
1432,468946_1613825,2023,0.0
1433,493946_1088825,2023,1.715526433351005
1434,493946_1113825,2023,0.40503009629638276
1435,493946_1138825,2023,0.10976692524291748
1436,493946_1163825,2023,1.1376864521418408
1437,493946_1188825,2023,0.0
1438,493946_1213825,2023,0.0
1439,493946_1238825,2023,0.0
1440,493946_1263825,2023,0.0
1441,493946_1288825,2023,0.16558857647464886
1442,493946_1313825,2023,0.0
1443,493946_1338825,2023,6.05892371438011
1444,493946_1363825,2023,1.3693877723800734
1445,493946_1388825,2023,0.09821061627824271
1446,493946_1413825,2023,0.31916221078578977
1447,493946_1438825,2023,0.0
1448,493946_1463825,2023,0.0
1449,493946_1488825,2023,0.0
1450,493946_1513825,2023,0.0
1451,493946_1538825,2023,0.0
1452,493946_1563825,2023,0.0
1453,493946_1588825,2023,0.0
1454,493946_1613825,2023,0.0
1455,493946_1638825,2023,0.0
1456,518946_988825,2023,0.7205749999194755
1457,518946_1013825,2023,0.5614071913659813
1458,518946_1038825,2023,0.0
1459,518946_1063825,2023,0.40919022234975605
1460,518946_1088825,2023,2.7064317992857787
1461,518946_1113825,2023,0.42299657481395886
1462,518946_1138825,2023,0.6556926241597189
1463,518946_1163825,2023,6.405850303252299
1464,518946_1188825,2023,0.0
1465,518946_1213825,2023,0.0
1466,518946_1238825,2023,0.0
1467,518946_1263825,2023,0.0
1468,518946_1288825,2023,0.29378837877122216
1469,518946_1313825,2023,0.18172513757475214
1470,518946_1338825,2023,2.8431592903781904
1471,518946_1363825,2023,0.12154652782724447
1472,518946_1388825,2023,0.0
1473,518946_1413825,2023,0.0
1474,518946_1438825,2023,0.0
1475,518946_1463825,2023,0.0
1476,518946_1488825,2023,0.0
1477,518946_1513825,2023,0.23100585562452813
1478,518946_1538825,2023,0.0
1479,518946_1563825,2023,0.0
1480,518946_1588825,2023,0.0
1481,518946_1613825,2023,0.0
1482,543946_988825,2023,0.8150541207458089
1483,543946_1013825,2023,0.6070299496909417
1484,543946_1038825,2023,0.4905542666913644
1485,543946_1063825,2023,1.6826320419529286
1486,543946_1088825,2023,3.721326622250535
1487,543946_1113825,2023,0.0
1488,543946_1138825,2023,1.379805045118407
1489,543946_1163825,2023,0.5293141122562773
1490,543946_1188825,2023,0.0
1491,543946_1213825,2023,0.0
1492,543946_1238825,2023,0.0
1493,543946_1263825,2023,0.41014240929727824
1494,543946_1288825,2023,2.1216909065915885
1495,543946_1313825,2023,3.359386293715787
1496,543946_1338825,2023,3.3900618195873693
1497,543946_1363825,2023,2.5604435993566623
1498,543946_1388825,2023,0.0
1499,543946_1413825,2023,0.07691080123666552
1500,543946_1438825,2023,0.07536218031040716
1501,543946_1463825,2023,0.0
1502,543946_1488825,2023,0.2809810678775137
1503,543946_1513825,2023,0.45405059538967313
1504,543946_1538825,2023,0.0
1505,543946_1563825,2023,0.0
1506,543946_1588825,2023,0.0
1507,543946_1613825,2023,0.0
1508,543946_1638825,2023,0.0
1509,568946_988825,2023,0.0
1510,568946_1013825,2023,0.0
1511,568946_1038825,2023,0.0
1512,568946_1063825,2023,0.3035822025652073
1513,568946_1088825,2023,2.4716527827197683
1514,568946_1113825,2023,5.236954318169721
1515,568946_1138825,2023,0.9282685272750569
1516,568946_1163825,2023,3.7569831840895422
1517,568946_1188825,2023,12.896634369587684
1518,568946_1213825,2023,2.194080296056028
1519,568946_1238825,2023,0.0
1520,568946_1263825,2023,0.0
1521,568946_1288825,2023,1.5257169600193823
1522,568946_1313825,2023,2.8635123165023737
1523,568946_1338825,2023,2.9138701387549037
1524,568946_1363825,2023,4.835973590934795
1525,568946_1388825,2023,0.0
1526,568946_1413825,2023,0.0
1527,568946_1438825,2023,0.0
1528,568946_1463825,2023,0.0
1529,568946_1488825,2023,0.0
1530,568946_1513825,2023,0.0
1531,568946_1538825,2023,0.0
1532,568946_1563825,2023,0.0
1533,568946_1588825,2023,0.0
1534,568946_1613825,2023,0.0
1535,568946_1638825,2023,0.0
1536,593946_1038825,2023,0.0
1537,593946_1063825,2023,0.0
1538,593946_1088825,2023,0.0
1539,593946_1113825,2023,10.846659220944032
1540,593946_1138825,2023,18.45071905454001
1541,593946_1163825,2023,6.68736930326544
1542,593946_1188825,2023,3.439183601335899
1543,593946_1213825,2023,0.18680597290117262
1544,593946_1238825,2023,0.0
1545,593946_1263825,2023,0.0
1546,593946_1288825,2023,0.0
1547,593946_1313825,2023,0.0
1548,593946_1338825,2023,0.0
1549,593946_1413825,2023,0.0
1550,593946_1438825,2023,0.0
1551,593946_1613825,2023,0.0
1552,93946_1313825,2024,0.0
1553,93946_1338825,2024,0.0
1554,93946_1363825,2024,0.0
1555,93946_1388825,2024,0.0
1556,118946_1313825,2024,0.0
1557,118946_1338825,2024,0.0
1558,118946_1363825,2024,0.0
1559,118946_1388825,2024,0.0
1560,118946_1413825,2024,0.0
1561,143946_1338825,2024,0.0
1562,143946_1363825,2024,3.222404478481347
1563,143946_1388825,2024,0.0
1564,143946_1413825,2024,0.0
1565,143946_1438825,2024,0.0
1566,168946_1313825,2024,0.0
1567,168946_1338825,2024,4.706440981873428
1568,168946_1363825,2024,14.021877913530169
1569,168946_1388825,2024,0.30171981192509567
1570,168946_1413825,2024,0.0
1571,168946_1438825,2024,1.1829376311347057
1572,168946_1463825,2024,0.7138537060632877
1573,168946_1488825,2024,0.0
1574,168946_1513825,2024,0.0
1575,168946_1538825,2024,0.0
1576,193946_1163825,2024,0.0
1577,193946_1188825,2024,0.1407150885361219
1578,193946_1213825,2024,0.41796324567850796
1579,193946_1238825,2024,0.0
1580,193946_1263825,2024,0.0
1581,193946_1288825,2024,1.537908282993056
1582,193946_1313825,2024,0.0
1583,193946_1338825,2024,0.0
1584,193946_1363825,2024,0.0
1585,193946_1388825,2024,0.187143931753294
1586,193946_1413825,2024,0.6108364230809674
1587,193946_1438825,2024,2.1607152320769316
1588,193946_1463825,2024,0.6266615429835564
1589,193946_1488825,2024,0.0
1590,193946_1513825,2024,0.0
1591,193946_1538825,2024,1.0747266586321746
1592,193946_1563825,2024,0.0
1593,193946_1588825,2024,0.0
1594,218946_1163825,2024,0.0
1595,218946_1188825,2024,0.42758792070030854
1596,218946_1213825,2024,1.2053991453217359
1597,218946_1238825,2024,1.9039573734689017
1598,218946_1263825,2024,1.6266202057447958
1599,218946_1288825,2024,3.4847606351687492
1600,218946_1313825,2024,1.1433533372707638
1601,218946_1338825,2024,0.0
1602,218946_1363825,2024,0.0
1603,218946_1388825,2024,0.6120244415787754
1604,218946_1413825,2024,1.5249391347226662
1605,218946_1438825,2024,0.0
1606,218946_1463825,2024,0.0
1607,218946_1488825,2024,0.0
1608,218946_1513825,2024,1.0294186240403405
1609,218946_1538825,2024,2.0750865055215346
1610,218946_1563825,2024,0.0
1611,218946_1588825,2024,0.3522385799975801
1612,243946_1163825,2024,0.15683854476966938
1613,243946_1188825,2024,0.7024134620181476
1614,243946_1213825,2024,0.9730923708050808
1615,243946_1238825,2024,10.507391986862798
1616,243946_1263825,2024,8.314832201455193
1617,243946_1288825,2024,0.4010009437891312
1618,243946_1313825,2024,2.7273283214338817
1619,243946_1338825,2024,2.501427765251816
1620,243946_1363825,2024,0.0
1621,243946_1388825,2024,0.0
1622,243946_1413825,2024,0.6529632423306007
1623,243946_1438825,2024,0.0
1624,243946_1463825,2024,0.0
1625,243946_1488825,2024,0.0
1626,243946_1513825,2024,0.0
1627,243946_1538825,2024,0.0
1628,243946_1563825,2024,0.0
1629,243946_1588825,2024,0.16974973099348326
1630,268946_1138825,2024,0.0
1631,268946_1163825,2024,0.6277264296389672
1632,268946_1188825,2024,3.1172372441796417
1633,268946_1213825,2024,17.652841358227022
1634,268946_1238825,2024,11.930501328244347
1635,268946_1263825,2024,29.00182444895836
1636,268946_1288825,2024,11.075375541786785
1637,268946_1313825,2024,6.518754507561432
1638,268946_1338825,2024,3.2582576561064327
1639,268946_1363825,2024,0.0
1640,268946_1388825,2024,0.0
1641,268946_1413825,2024,0.0
1642,268946_1438825,2024,0.9066326355187756
1643,268946_1463825,2024,0.6490079270926539
1644,268946_1488825,2024,0.0
1645,268946_1513825,2024,0.0
1646,268946_1538825,2024,0.0
1647,268946_1563825,2024,0.0
1648,268946_1588825,2024,0.0
1649,293946_1113825,2024,0.0
1650,293946_1138825,2024,0.0
1651,293946_1163825,2024,0.043526195665916916
1652,293946_1188825,2024,7.9036945698322825
1653,293946_1213825,2024,14.090792305226564
1654,293946_1238825,2024,14.503510527791326
1655,293946_1263825,2024,39.09797004939877
1656,293946_1288825,2024,17.063466375808552
1657,293946_1313825,2024,3.5588251025967113
1658,293946_1338825,2024,0.5239240012615572
1659,293946_1363825,2024,1.0334897097808322
1660,293946_1388825,2024,6.983717109516624
1661,293946_1413825,2024,0.10861092010181822
1662,293946_1438825,2024,0.5088046604207783
1663,293946_1463825,2024,0.4461489532131968
1664,293946_1488825,2024,0.15333512447960967
1665,293946_1513825,2024,0.0
1666,293946_1538825,2024,0.0
1667,293946_1563825,2024,0.0
1668,293946_1588825,2024,0.0
1669,293946_1613825,2024,0.0
1670,318946_1113825,2024,0.1324620017553752
1671,318946_1138825,2024,1.7939039790712077
1672,318946_1163825,2024,4.210278300494504
1673,318946_1188825,2024,7.804434941208217
1674,318946_1213825,2024,12.5260913178455
1675,318946_1238825,2024,14.875309306993426
1676,318946_1263825,2024,22.12349231785469
1677,318946_1288825,2024,12.362351470218679
1678,318946_1313825,2024,6.623196988369459
1679,318946_1338825,2024,0.5227263212857356
1680,318946_1363825,2024,1.2029726751031673
1681,318946_1388825,2024,17.275375032847528
1682,318946_1413825,2024,11.443787918313884
1683,318946_1438825,2024,0.1624684037668799
1684,318946_1463825,2024,0.0
1685,318946_1488825,2024,0.48957020559011216
1686,318946_1513825,2024,0.0
1687,318946_1538825,2024,0.0
1688,318946_1563825,2024,0.0
1689,318946_1588825,2024,0.0
1690,318946_1613825,2024,0.0
1691,343946_1088825,2024,0.0
1692,343946_1113825,2024,1.6377865847379909
1693,343946_1138825,2024,8.945082396656554
1694,343946_1163825,2024,9.964575973192002
1695,343946_1188825,2024,3.054441714363545
1696,343946_1213825,2024,22.33801474306894
1697,343946_1238825,2024,12.16342747791022
1698,343946_1263825,2024,13.381054893087589
1699,343946_1288825,2024,3.309125799371844
1700,343946_1313825,2024,3.9531278079441665
1701,343946_1338825,2024,1.4773207894159874
1702,343946_1363825,2024,1.2910158087729613
1703,343946_1388825,2024,2.38681421227898
1704,343946_1413825,2024,2.800317653156296
1705,343946_1438825,2024,1.7677707863186058
1706,343946_1463825,2024,1.049463528791765
1707,343946_1488825,2024,0.0
1708,343946_1513825,2024,0.0
1709,343946_1538825,2024,0.0
1710,343946_1563825,2024,0.0
1711,343946_1588825,2024,0.0
1712,343946_1613825,2024,0.0
1713,343946_1638825,2024,0.0
1714,368946_1113825,2024,0.44053180089008015
1715,368946_1138825,2024,7.439978131846633
1716,368946_1163825,2024,7.496862237868064
1717,368946_1188825,2024,9.419872779195956
1718,368946_1213825,2024,8.746485629181409
1719,368946_1238825,2024,16.48946464706905
1720,368946_1263825,2024,26.37151737039741
1721,368946_1288825,2024,2.8357511692316977
1722,368946_1313825,2024,3.8452146108293808
1723,368946_1338825,2024,2.4376856498743145
1724,368946_1363825,2024,1.6420773919421183
1725,368946_1388825,2024,0.5822677016981225
1726,368946_1413825,2024,0.8183583478804056
1727,368946_1438825,2024,1.6406296755172964
1728,368946_1463825,2024,7.849305594924685
1729,368946_1488825,2024,1.4973882895376156
1730,368946_1513825,2024,0.3511249837845454
1731,368946_1538825,2024,0.0
1732,368946_1563825,2024,2.1692737121820014
1733,368946_1588825,2024,1.1857479704436837
1734,368946_1613825,2024,0.0
1735,368946_1638825,2024,0.0
1736,393946_1113825,2024,2.418918264422027
1737,393946_1138825,2024,24.664597763800394
1738,393946_1163825,2024,8.244034017048662
1739,393946_1188825,2024,36.70897377119063
1740,393946_1213825,2024,11.316380405971728
1741,393946_1238825,2024,1.619390070068147
1742,393946_1263825,2024,0.9444616834211567
1743,393946_1288825,2024,2.323127094442139
1744,393946_1313825,2024,4.230420100175534
1745,393946_1338825,2024,2.250244727359314
1746,393946_1363825,2024,1.1908048573742218
1747,393946_1388825,2024,0.0
1748,393946_1413825,2024,0.4746346867277567
1749,393946_1438825,2024,0.4902329054042194
1750,393946_1463825,2024,0.0
1751,393946_1488825,2024,0.572200673213918
1752,393946_1513825,2024,0.4809411865449207
1753,393946_1538825,2024,0.0
1754,393946_1563825,2024,1.1241879166452347
1755,393946_1588825,2024,0.042867665627696006
1756,393946_1613825,2024,0.0
1757,393946_1638825,2024,0.0
1758,418946_1138825,2024,0.7248348060598077
1759,418946_1163825,2024,15.438917954298539
1760,418946_1188825,2024,7.829283387791805
1761,418946_1213825,2024,7.607185769043307
1762,418946_1238825,2024,0.6800995418878795
1763,418946_1263825,2024,3.59589047000211
1764,418946_1288825,2024,5.114672211844839
1765,418946_1313825,2024,6.9902397804345995
1766,418946_1338825,2024,2.2062008440571397
1767,418946_1363825,2024,0.0
1768,418946_1388825,2024,0.0
1769,418946_1413825,2024,0.0
1770,418946_1438825,2024,0.0
1771,418946_1463825,2024,0.0
1772,418946_1488825,2024,0.0
1773,418946_1513825,2024,0.0
1774,418946_1538825,2024,0.04086526626728212
1775,418946_1563825,2024,0.0
1776,418946_1588825,2024,0.0
1777,418946_1613825,2024,0.0
1778,418946_1638825,2024,0.0
1779,443946_1113825,2024,0.0
1780,443946_1163825,2024,0.040841868446696405
1781,443946_1188825,2024,0.9200290962799854
1782,443946_1213825,2024,1.0291316435416644
1783,443946_1238825,2024,0.0
1784,443946_1263825,2024,2.2840825850170856
1785,443946_1288825,2024,7.174121729893839
1786,443946_1313825,2024,2.164761048453887
1787,443946_1338825,2024,0.6676159213491892
1788,443946_1363825,2024,0.0
1789,443946_1388825,2024,0.15144570677540795
1790,443946_1413825,2024,0.0
1791,443946_1438825,2024,0.0
1792,443946_1463825,2024,0.0
1793,443946_1488825,2024,0.0
1794,443946_1513825,2024,0.06933009238009366
1795,443946_1538825,2024,0.07680125357432503
1796,443946_1563825,2024,0.0
1797,443946_1588825,2024,0.0
1798,443946_1613825,2024,0.0
1799,468946_1088825,2024,0.7177958405520548
1800,468946_1113825,2024,5.8501405871424925
1801,468946_1138825,2024,3.0110799805952926
1802,468946_1163825,2024,0.4163910560108511
1803,468946_1188825,2024,1.3901406447273197
1804,468946_1213825,2024,0.7954263017760488
1805,468946_1238825,2024,0.0
1806,468946_1263825,2024,0.4953649754678531
1807,468946_1288825,2024,2.6126498184902327
1808,468946_1313825,2024,2.45368493465842
1809,468946_1338825,2024,0.3859286538951979
1810,468946_1363825,2024,0.0
1811,468946_1388825,2024,0.15536676618621953
1812,468946_1413825,2024,0.0
1813,468946_1438825,2024,0.0
1814,468946_1463825,2024,0.0
1815,468946_1488825,2024,0.0
1816,468946_1513825,2024,0.0
1817,468946_1538825,2024,0.0
1818,468946_1563825,2024,0.0
1819,468946_1588825,2024,0.0
1820,468946_1613825,2024,0.0
1821,493946_1088825,2024,1.582517071092505
1822,493946_1113825,2024,7.123232118199634
1823,493946_1138825,2024,6.372965215093303
1824,493946_1163825,2024,0.5565302695268671
1825,493946_1188825,2024,0.0
1826,493946_1213825,2024,0.0
1827,493946_1238825,2024,0.9493212503785282
1828,493946_1263825,2024,1.5635427349635027
1829,493946_1288825,2024,2.128659912067884
1830,493946_1313825,2024,1.1381168880789208
1831,493946_1338825,2024,1.1805461813490026
1832,493946_1363825,2024,0.2282312953966789
1833,493946_1388825,2024,0.2647417051629558
1834,493946_1413825,2024,0.0
1835,493946_1438825,2024,0.0
1836,493946_1463825,2024,0.0
1837,493946_1488825,2024,0.0
1838,493946_1513825,2024,0.0
1839,493946_1538825,2024,0.0
1840,493946_1563825,2024,0.04108599031451186
1841,493946_1588825,2024,0.0
1842,493946_1613825,2024,0.0
1843,493946_1638825,2024,0.0
1844,518946_988825,2024,1.7299902887140781
1845,518946_1013825,2024,1.7003134208641384
1846,518946_1038825,2024,0.7167038694544098
1847,518946_1063825,2024,0.0
1848,518946_1088825,2024,1.754485198709236
1849,518946_1113825,2024,2.161931677623561
1850,518946_1138825,2024,1.124773863586922
1851,518946_1163825,2024,0.20897528147569874
1852,518946_1188825,2024,0.22737109549001777
1853,518946_1213825,2024,0.07407420062192774
1854,518946_1238825,2024,0.08075370732541404
1855,518946_1263825,2024,0.0
1856,518946_1288825,2024,3.017874243076321
1857,518946_1313825,2024,2.3197654313789586
1858,518946_1338825,2024,0.2548314833504509
1859,518946_1363825,2024,0.12992318475794715
1860,518946_1388825,2024,0.6171882300066285
1861,518946_1413825,2024,0.3362842980675227
1862,518946_1438825,2024,0.0
1863,518946_1463825,2024,0.0
1864,518946_1488825,2024,0.0
1865,518946_1513825,2024,0.0
1866,518946_1538825,2024,0.0
1867,518946_1563825,2024,0.12792090960859745
1868,518946_1588825,2024,0.05333036549873484
1869,518946_1613825,2024,0.0
1870,543946_988825,2024,1.8245841488667565
1871,543946_1013825,2024,1.6928450725839599
1872,543946_1038825,2024,2.233417407016497
1873,543946_1063825,2024,2.804207429546487
1874,543946_1088825,2024,5.541771738351288
1875,543946_1113825,2024,0.692755189723848
1876,543946_1138825,2024,0.6127357965759751
1877,543946_1163825,2024,1.0805760449942015
1878,543946_1188825,2024,0.6559429898424156
1879,543946_1213825,2024,0.0
1880,543946_1238825,2024,1.6436885224314275
1881,543946_1263825,2024,3.3441949941891718
1882,543946_1288825,2024,5.303142865774981
1883,543946_1313825,2024,9.825659255554523
1884,543946_1338825,2024,9.637780620863694
1885,543946_1363825,2024,4.2537480617554895
1886,543946_1388825,2024,5.147125988066667
1887,543946_1413825,2024,1.4029573465606338
1888,543946_1438825,2024,0.0
1889,543946_1463825,2024,0.0
1890,543946_1488825,2024,0.0
1891,543946_1513825,2024,0.0
1892,543946_1538825,2024,0.0
1893,543946_1563825,2024,0.0
1894,543946_1588825,2024,0.0
1895,543946_1613825,2024,0.0
1896,543946_1638825,2024,0.0
1897,568946_988825,2024,0.0
1898,568946_1013825,2024,0.7980462876044396
1899,568946_1038825,2024,2.0609921524450785
1900,568946_1063825,2024,0.3357164014364411
1901,568946_1088825,2024,3.5552671768532784
1902,568946_1113825,2024,6.819567517117742
1903,568946_1138825,2024,0.9992517447984516
1904,568946_1163825,2024,2.0540833956327327
1905,568946_1188825,2024,3.2547683817698996
1906,568946_1213825,2024,0.7584584765726387
1907,568946_1238825,2024,1.199335532203815
1908,568946_1263825,2024,1.2922158509567507
1909,568946_1288825,2024,4.136405410558636
1910,568946_1313825,2024,5.069492853114674
1911,568946_1338825,2024,5.222603815541679
1912,568946_1363825,2024,2.455098762730104
1913,568946_1388825,2024,1.3038158268375737
1914,568946_1413825,2024,0.3732410540864525
1915,568946_1438825,2024,0.9833638505602605
1916,568946_1463825,2024,0.0
1917,568946_1488825,2024,0.0
1918,568946_1513825,2024,0.0
1919,568946_1538825,2024,0.0
1920,568946_1563825,2024,0.0
1921,568946_1588825,2024,0.0
1922,568946_1613825,2024,0.0
1923,568946_1638825,2024,0.0
1924,593946_1038825,2024,0.04185360139811457
1925,593946_1063825,2024,0.0
1926,593946_1088825,2024,1.1160618677100196
1927,593946_1113825,2024,6.469847928372144
1928,593946_1138825,2024,6.728952770850721
1929,593946_1163825,2024,8.359718152670865
1930,593946_1188825,2024,3.084400099728903
1931,593946_1213825,2024,0.051234486448994636
1932,593946_1238825,2024,0.12065920175827578
1933,593946_1263825,2024,0.20386744144528696
1934,593946_1288825,2024,0.0
1935,593946_1313825,2024,0.14046768998794254
1936,593946_1338825,2024,0.0
1937,593946_1413825,2024,0.0
1938,593946_1438825,2024,0.0
1939,593946_1613825,2024,0.0
